Sales: 1638.0, Date: 2018-02-06, Region: north
Sales: 1659.0, Date: 2018-06-20, Region: south
Sales: 1734.0, Date: 2018-06-20, Region: east
Sales: 1557.0, Date: 2018-06-20, Region: west
Sales: 1797.0, Date: 2018-06-21, Region: north
Sales: 1587.0, Date: 2018-06-21, Region: south
Sales: 1557.0, Date: 2018-06-21, Region: east
Sales: 1542.0, Date: 2018-06-21, Region: west
Sales: 1743.0, Date: 2018-06-22, Region: north
Sales: 1797.0, Date: 2018-06-22, Region: south
Sales: 1686.0, Date: 2018-06-22, Region: east
Sales: 1683.0, Date: 2018-06-22, Region: west
Sales: 1791.0, Date: 2018-06-23, Region: north
Sales: 1554.0, Date: 2018-06-23, Region: south
Sales: 1695.0, Date: 2018-06-23, Region: east
Sales: 1566.0, Date: 2018-06-23, Region: west
Sales: 1563.0, Date: 2018-06-24, Region: north
Sales: 1623.0, Date: 2018-06-24, Region: south
Sales: 1530.0, Date: 2018-06-24, Region: east
Sales: 1662.0, Date: 2018-06-24, Region: west
Sales: 1650.0, Date: 2018-06-25, Region: north
Sales: 1602.0, Date: 2018-06-25, Region: south
Sales: 1548.0, Date: 2018-06-25, Region: east
Sales: 1623.0, Date: 2018-06-25, Region: west
Sales: 1728.0, Date: 2018-06-26, Region: north
Sales: 1533.0, Date: 2018-06-26, Region: south
Sales: 1503.0, Date: 2018-06-26, Region: east
Sales: 1629.0, Date: 2018-06-26, Region: west
Sales: 1581.0, Date: 2018-06-27, Region: north
Sales: 1659.0, Date: 2018-06-27, Region: south
Sales: 1707.0, Date: 2018-06-27, Region: east
Sales: 1665.0, Date: 2018-06-27, Region: west
Sales: 1563.0, Date: 2018-06-28, Region: north
Sales: 1638.0, Date: 2018-06-28, Region: south
Sales: 1692.0, Date: 2018-06-28, Region: east
Sales: 1503.0, Date: 2018-06-28, Region: west
Sales: 1686.0, Date: 2018-06-29, Region: north
Sales: 1764.0, Date: 2018-06-29, Region: south
Sales: 1629.0, Date: 2018-06-29, Region: east
Sales: 1779.0, Date: 2018-06-29, Region: west
Sales: 1554.0, Date: 2018-06-30, Region: north
Sales: 1653.0, Date: 2018-06-30, Region: south
Sales: 1515.0, Date: 2018-06-30, Region: east
Sales: 1557.0, Date: 2018-06-30, Region: west
Sales: 1746.0, Date: 2018-07-01, Region: north
Sales: 1671.0, Date: 2018-07-01, Region: south
Sales: 1716.0, Date: 2018-07-01, Region: east
Sales: 1554.0, Date: 2018-07-01, Region: west
Sales: 1695.0, Date: 2018-07-02, Region: north
Sales: 1611.0, Date: 2018-07-02, Region: south
Sales: 1680.0, Date: 2018-07-02, Region: east
Sales: 1671.0, Date: 2018-07-02, Region: west
Sales: 1644.0, Date: 2018-07-03, Region: north
Sales: 1638.0, Date: 2018-07-03, Region: south
Sales: 1623.0, Date: 2018-07-03, Region: east
Sales: 1515.0, Date: 2018-07-03, Region: west
Sales: 1743.0, Date: 2018-07-04, Region: north
Sales: 1587.0, Date: 2018-07-04, Region: south
Sales: 1764.0, Date: 2018-07-04, Region: east
Sales: 1572.0, Date: 2018-07-04, Region: west
Sales: 1752.0, Date: 2018-07-05, Region: north
Sales: 1647.0, Date: 2018-07-05, Region: south
Sales: 1575.0, Date: 2018-07-05, Region: east
Sales: 1500.0, Date: 2018-07-05, Region: west
Sales: 1743.0, Date: 2018-07-06, Region: north
Sales: 1566.0, Date: 2018-07-06, Region: south
Sales: 1758.0, Date: 2018-07-06, Region: east
Sales: 1689.0, Date: 2018-07-06, Region: west
Sales: 1776.0, Date: 2018-07-07, Region: north
Sales: 1770.0, Date: 2018-07-07, Region: south
Sales: 1695.0, Date: 2018-07-07, Region: east
Sales: 1566.0, Date: 2018-07-07, Region: west
Sales: 1623.0, Date: 2018-07-08, Region: north
Sales: 1776.0, Date: 2018-07-08, Region: south
Sales: 1515.0, Date: 2018-07-08, Region: east
Sales: 1761.0, Date: 2018-07-08, Region: west
Sales: 1623.0, Date: 2018-07-09, Region: north
Sales: 1788.0, Date: 2018-07-09, Region: south
Sales: 1542.0, Date: 2018-07-09, Region: east
Sales: 1515.0, Date: 2018-07-09, Region: west
Sales: 1794.0, Date: 2018-07-10, Region: north
Sales: 1794.0, Date: 2018-07-10, Region: south
Sales: 1755.0, Date: 2018-07-10, Region: east
Sales: 1761.0, Date: 2018-07-10, Region: west
Sales: 1605.0, Date: 2018-07-11, Region: north
Sales: 1569.0, Date: 2018-07-11, Region: south
Sales: 1638.0, Date: 2018-07-11, Region: east
Sales: 1677.0, Date: 2018-07-11, Region: west
Sales: 1593.0, Date: 2018-07-12, Region: north
Sales: 1500.0, Date: 2018-07-12, Region: south
Sales: 1539.0, Date: 2018-07-12, Region: east
Sales: 1719.0, Date: 2018-07-12, Region: west
Sales: 1749.0, Date: 2018-07-13, Region: north
Sales: 1596.0, Date: 2018-07-13, Region: south
Sales: 1680.0, Date: 2018-07-13, Region: east
Sales: 1509.0, Date: 2018-07-13, Region: west
Sales: 1500.0, Date: 2018-07-14, Region: north
Sales: 1653.0, Date: 2018-07-14, Region: south
Sales: 1620.0, Date: 2018-07-14, Region: east
Sales: 1575.0, Date: 2018-07-14, Region: west
Sales: 1737.0, Date: 2018-07-15, Region: north
Sales: 1713.0, Date: 2018-07-15, Region: south
Sales: 1698.0, Date: 2018-07-15, Region: east
Sales: 1539.0, Date: 2018-07-15, Region: west
Sales: 1773.0, Date: 2018-07-16, Region: north
Sales: 1707.0, Date: 2018-07-16, Region: south
Sales: 1554.0, Date: 2018-07-16, Region: east
Sales: 1515.0, Date: 2018-07-16, Region: west
Sales: 1551.0, Date: 2018-07-17, Region: north
Sales: 1566.0, Date: 2018-07-17, Region: south
Sales: 1788.0, Date: 2018-07-17, Region: east
Sales: 1614.0, Date: 2018-07-17, Region: west
Sales: 1704.0, Date: 2018-07-18, Region: north
Sales: 1656.0, Date: 2018-07-18, Region: south
Sales: 1530.0, Date: 2018-07-18, Region: east
Sales: 1659.0, Date: 2018-07-18, Region: west
Sales: 1620.0, Date: 2018-07-19, Region: north
Sales: 1725.0, Date: 2018-07-19, Region: south
Sales: 1704.0, Date: 2018-07-19, Region: east
Sales: 1527.0, Date: 2018-07-19, Region: west
Sales: 1731.0, Date: 2018-07-20, Region: north
Sales: 1761.0, Date: 2018-07-20, Region: south
Sales: 1644.0, Date: 2018-07-20, Region: east
Sales: 1653.0, Date: 2018-07-20, Region: west
Sales: 1725.0, Date: 2018-07-21, Region: north
Sales: 1698.0, Date: 2018-07-21, Region: south
Sales: 1662.0, Date: 2018-07-21, Region: east
Sales: 1656.0, Date: 2018-07-21, Region: west
Sales: 1608.0, Date: 2018-07-22, Region: north
Sales: 1773.0, Date: 2018-07-22, Region: south
Sales: 1659.0, Date: 2018-07-22, Region: east
Sales: 1647.0, Date: 2018-07-22, Region: west
Sales: 1638.0, Date: 2018-07-23, Region: north
Sales: 1623.0, Date: 2018-07-23, Region: south
Sales: 1719.0, Date: 2018-07-23, Region: east
Sales: 1629.0, Date: 2018-07-23, Region: west
Sales: 1701.0, Date: 2018-07-24, Region: north
Sales: 1725.0, Date: 2018-07-24, Region: south
Sales: 1752.0, Date: 2018-07-24, Region: east
Sales: 1557.0, Date: 2018-07-24, Region: west
Sales: 1500.0, Date: 2018-07-25, Region: north
Sales: 1707.0, Date: 2018-07-25, Region: south
Sales: 1533.0, Date: 2018-07-25, Region: east
Sales: 1737.0, Date: 2018-07-25, Region: west
Sales: 1605.0, Date: 2018-07-26, Region: north
Sales: 1767.0, Date: 2018-07-26, Region: south
Sales: 1551.0, Date: 2018-07-26, Region: east
Sales: 1521.0, Date: 2018-07-26, Region: west
Sales: 1659.0, Date: 2018-07-27, Region: north
Sales: 1611.0, Date: 2018-07-27, Region: south
Sales: 1695.0, Date: 2018-07-27, Region: east
Sales: 1632.0, Date: 2018-07-27, Region: west
Sales: 1515.0, Date: 2018-07-28, Region: north
Sales: 1584.0, Date: 2018-07-28, Region: south
Sales: 1596.0, Date: 2018-07-28, Region: east
Sales: 1743.0, Date: 2018-07-28, Region: west
Sales: 1791.0, Date: 2018-07-29, Region: north
Sales: 1599.0, Date: 2018-07-29, Region: south
Sales: 1749.0, Date: 2018-07-29, Region: east
Sales: 1755.0, Date: 2018-07-29, Region: west
Sales: 1755.0, Date: 2018-07-30, Region: north
Sales: 1662.0, Date: 2018-07-30, Region: south
Sales: 1509.0, Date: 2018-07-30, Region: east
Sales: 1776.0, Date: 2018-07-30, Region: west
Sales: 1695.0, Date: 2018-07-31, Region: north
Sales: 1707.0, Date: 2018-07-31, Region: south
Sales: 1548.0, Date: 2018-07-31, Region: east
Sales: 1578.0, Date: 2018-07-31, Region: west
Sales: 1563.0, Date: 2018-08-01, Region: north
Sales: 1674.0, Date: 2018-08-01, Region: south
Sales: 1554.0, Date: 2018-08-01, Region: east
Sales: 1665.0, Date: 2018-08-01, Region: west
Sales: 1527.0, Date: 2018-08-02, Region: north
Sales: 1617.0, Date: 2018-08-02, Region: south
Sales: 1548.0, Date: 2018-08-02, Region: east
Sales: 1671.0, Date: 2018-08-02, Region: west
Sales: 1668.0, Date: 2018-08-03, Region: north
Sales: 1671.0, Date: 2018-08-03, Region: south
Sales: 1719.0, Date: 2018-08-03, Region: east
Sales: 1668.0, Date: 2018-08-03, Region: west
Sales: 1536.0, Date: 2018-08-04, Region: north
Sales: 1734.0, Date: 2018-08-04, Region: south
Sales: 1743.0, Date: 2018-08-04, Region: east
Sales: 1776.0, Date: 2018-08-04, Region: west
Sales: 1650.0, Date: 2018-08-05, Region: north
Sales: 1599.0, Date: 2018-08-05, Region: south
Sales: 1614.0, Date: 2018-08-05, Region: east
Sales: 1773.0, Date: 2018-08-05, Region: west
Sales: 1611.0, Date: 2018-08-06, Region: north
Sales: 1605.0, Date: 2018-08-06, Region: south
Sales: 1554.0, Date: 2018-08-06, Region: east
Sales: 1788.0, Date: 2018-08-06, Region: west
Sales: 1566.0, Date: 2018-08-07, Region: north
Sales: 1560.0, Date: 2018-08-07, Region: south
Sales: 1551.0, Date: 2018-08-07, Region: east
Sales: 1626.0, Date: 2018-08-07, Region: west
Sales: 1665.0, Date: 2018-08-08, Region: north
Sales: 1539.0, Date: 2018-08-08, Region: south
Sales: 1506.0, Date: 2018-08-08, Region: east
Sales: 1617.0, Date: 2018-08-08, Region: west
Sales: 1797.0, Date: 2018-08-09, Region: north
Sales: 1794.0, Date: 2018-08-09, Region: south
Sales: 1620.0, Date: 2018-08-09, Region: east
Sales: 1683.0, Date: 2018-08-09, Region: west
Sales: 1620.0, Date: 2018-08-10, Region: north
Sales: 1554.0, Date: 2018-08-10, Region: south
Sales: 1701.0, Date: 2018-08-10, Region: east
Sales: 1785.0, Date: 2018-08-10, Region: west
Sales: 1689.0, Date: 2018-08-11, Region: north
Sales: 1650.0, Date: 2018-08-11, Region: south
Sales: 1533.0, Date: 2018-08-11, Region: east
Sales: 1587.0, Date: 2018-08-11, Region: west
Sales: 1509.0, Date: 2018-08-12, Region: north
Sales: 1743.0, Date: 2018-08-12, Region: south
Sales: 1719.0, Date: 2018-08-12, Region: east
Sales: 1743.0, Date: 2018-08-12, Region: west
Sales: 1701.0, Date: 2018-08-13, Region: north
Sales: 1629.0, Date: 2018-08-13, Region: south
Sales: 1638.0, Date: 2018-08-13, Region: east
Sales: 1611.0, Date: 2018-08-13, Region: west
Sales: 1623.0, Date: 2018-08-14, Region: north
Sales: 1635.0, Date: 2018-08-14, Region: south
Sales: 1716.0, Date: 2018-08-14, Region: east
Sales: 1707.0, Date: 2018-08-14, Region: west
Sales: 1602.0, Date: 2018-08-15, Region: north
Sales: 1542.0, Date: 2018-08-15, Region: south
Sales: 1800.0, Date: 2018-08-15, Region: east
Sales: 1734.0, Date: 2018-08-15, Region: west
Sales: 1788.0, Date: 2018-08-16, Region: north
Sales: 1614.0, Date: 2018-08-16, Region: south
Sales: 1743.0, Date: 2018-08-16, Region: east
Sales: 1770.0, Date: 2018-08-16, Region: west
Sales: 1776.0, Date: 2018-08-17, Region: north
Sales: 1713.0, Date: 2018-08-17, Region: south
Sales: 1623.0, Date: 2018-08-17, Region: east
Sales: 1752.0, Date: 2018-08-17, Region: west
Sales: 1527.0, Date: 2018-08-18, Region: north
Sales: 1776.0, Date: 2018-08-18, Region: south
Sales: 1689.0, Date: 2018-08-18, Region: east
Sales: 1713.0, Date: 2018-08-18, Region: west
Sales: 1509.0, Date: 2018-08-19, Region: north
Sales: 1575.0, Date: 2018-08-19, Region: south
Sales: 1701.0, Date: 2018-08-19, Region: east
Sales: 1575.0, Date: 2018-08-19, Region: west
Sales: 1581.0, Date: 2018-08-20, Region: north
Sales: 1779.0, Date: 2018-08-20, Region: south
Sales: 1662.0, Date: 2018-08-20, Region: east
Sales: 1506.0, Date: 2018-08-20, Region: west
Sales: 1794.0, Date: 2018-08-21, Region: north
Sales: 1659.0, Date: 2018-08-21, Region: south
Sales: 1644.0, Date: 2018-08-21, Region: east
Sales: 1707.0, Date: 2018-08-21, Region: west
Sales: 1704.0, Date: 2018-08-22, Region: north
Sales: 1500.0, Date: 2018-08-22, Region: south
Sales: 1539.0, Date: 2018-08-22, Region: east
Sales: 1800.0, Date: 2018-08-22, Region: west
Sales: 1557.0, Date: 2018-08-23, Region: north
Sales: 1554.0, Date: 2018-08-23, Region: south
Sales: 1788.0, Date: 2018-08-23, Region: east
Sales: 1563.0, Date: 2018-08-23, Region: west
Sales: 1548.0, Date: 2018-08-24, Region: north
Sales: 1560.0, Date: 2018-08-24, Region: south
Sales: 1734.0, Date: 2018-08-24, Region: east
Sales: 1644.0, Date: 2018-08-24, Region: west
Sales: 1629.0, Date: 2018-08-25, Region: north
Sales: 1677.0, Date: 2018-08-25, Region: south
Sales: 1764.0, Date: 2018-08-25, Region: east
Sales: 1515.0, Date: 2018-08-25, Region: west
Sales: 1542.0, Date: 2018-08-26, Region: north
Sales: 1545.0, Date: 2018-08-26, Region: south
Sales: 1668.0, Date: 2018-08-26, Region: east
Sales: 1584.0, Date: 2018-08-26, Region: west
Sales: 1605.0, Date: 2018-08-27, Region: north
Sales: 1740.0, Date: 2018-08-27, Region: south
Sales: 1602.0, Date: 2018-08-27, Region: east
Sales: 1509.0, Date: 2018-08-27, Region: west
Sales: 1566.0, Date: 2018-08-28, Region: north
Sales: 1680.0, Date: 2018-08-28, Region: south
Sales: 1656.0, Date: 2018-08-28, Region: east
Sales: 1722.0, Date: 2018-08-28, Region: west
Sales: 1662.0, Date: 2018-08-29, Region: north
Sales: 1794.0, Date: 2018-08-29, Region: south
Sales: 1734.0, Date: 2018-08-29, Region: east
Sales: 1647.0, Date: 2018-08-29, Region: west
Sales: 1635.0, Date: 2018-08-30, Region: north
Sales: 1743.0, Date: 2018-08-30, Region: south
Sales: 1665.0, Date: 2018-08-30, Region: east
Sales: 1770.0, Date: 2018-08-30, Region: west
Sales: 1749.0, Date: 2018-08-31, Region: north
Sales: 1695.0, Date: 2018-08-31, Region: south
Sales: 1644.0, Date: 2018-08-31, Region: east
Sales: 1602.0, Date: 2018-08-31, Region: west
Sales: 1560.0, Date: 2018-09-01, Region: north
Sales: 1500.0, Date: 2018-09-01, Region: south
Sales: 1719.0, Date: 2018-09-01, Region: east
Sales: 1557.0, Date: 2018-09-01, Region: west
Sales: 1527.0, Date: 2018-09-02, Region: north
Sales: 1653.0, Date: 2018-09-02, Region: south
Sales: 1506.0, Date: 2018-09-02, Region: east
Sales: 1575.0, Date: 2018-09-02, Region: west
Sales: 1749.0, Date: 2018-09-03, Region: north
Sales: 1770.0, Date: 2018-09-03, Region: south
Sales: 1674.0, Date: 2018-09-03, Region: east
Sales: 1650.0, Date: 2018-09-03, Region: west
Sales: 1794.0, Date: 2018-09-04, Region: north
Sales: 1509.0, Date: 2018-09-04, Region: south
Sales: 1785.0, Date: 2018-09-04, Region: east
Sales: 1539.0, Date: 2018-09-04, Region: west
Sales: 1731.0, Date: 2018-09-05, Region: north
Sales: 1617.0, Date: 2018-09-05, Region: south
Sales: 1656.0, Date: 2018-09-05, Region: east
Sales: 1599.0, Date: 2018-09-05, Region: west
Sales: 1713.0, Date: 2018-09-06, Region: north
Sales: 1506.0, Date: 2018-09-06, Region: south
Sales: 1758.0, Date: 2018-09-06, Region: east
Sales: 1650.0, Date: 2018-09-06, Region: west
Sales: 1791.0, Date: 2018-09-07, Region: north
Sales: 1623.0, Date: 2018-09-07, Region: south
Sales: 1776.0, Date: 2018-09-07, Region: east
Sales: 1653.0, Date: 2018-09-07, Region: west
Sales: 1659.0, Date: 2018-09-08, Region: north
Sales: 1755.0, Date: 2018-09-08, Region: south
Sales: 1533.0, Date: 2018-09-08, Region: east
Sales: 1557.0, Date: 2018-09-08, Region: west
Sales: 1527.0, Date: 2018-09-09, Region: north
Sales: 1614.0, Date: 2018-09-09, Region: south
Sales: 1638.0, Date: 2018-09-09, Region: east
Sales: 1704.0, Date: 2018-09-09, Region: west
Sales: 1650.0, Date: 2018-09-10, Region: north
Sales: 1656.0, Date: 2018-09-10, Region: south
Sales: 1782.0, Date: 2018-09-10, Region: east
Sales: 1527.0, Date: 2018-09-10, Region: west
Sales: 1578.0, Date: 2018-09-11, Region: north
Sales: 1767.0, Date: 2018-09-11, Region: south
Sales: 1749.0, Date: 2018-09-11, Region: east
Sales: 1524.0, Date: 2018-09-11, Region: west
Sales: 1719.0, Date: 2018-09-12, Region: north
Sales: 1695.0, Date: 2018-09-12, Region: south
Sales: 1740.0, Date: 2018-09-12, Region: east
Sales: 1533.0, Date: 2018-09-12, Region: west
Sales: 1653.0, Date: 2018-09-13, Region: north
Sales: 1560.0, Date: 2018-09-13, Region: south
Sales: 1677.0, Date: 2018-09-13, Region: east
Sales: 1539.0, Date: 2018-09-13, Region: west
Sales: 1713.0, Date: 2018-09-14, Region: north
Sales: 1554.0, Date: 2018-09-14, Region: south
Sales: 1743.0, Date: 2018-09-14, Region: east
Sales: 1701.0, Date: 2018-09-14, Region: west
Sales: 1587.0, Date: 2018-09-15, Region: north
Sales: 1512.0, Date: 2018-09-15, Region: south
Sales: 1698.0, Date: 2018-09-15, Region: east
Sales: 1746.0, Date: 2018-09-15, Region: west
Sales: 1554.0, Date: 2018-09-16, Region: north
Sales: 1554.0, Date: 2018-09-16, Region: south
Sales: 1782.0, Date: 2018-09-16, Region: east
Sales: 1782.0, Date: 2018-09-16, Region: west
Sales: 1764.0, Date: 2018-09-17, Region: north
Sales: 1620.0, Date: 2018-09-17, Region: south
Sales: 1545.0, Date: 2018-09-17, Region: east
Sales: 1722.0, Date: 2018-09-17, Region: west
Sales: 1503.0, Date: 2018-09-18, Region: north
Sales: 1530.0, Date: 2018-09-18, Region: south
Sales: 1737.0, Date: 2018-09-18, Region: east
Sales: 1692.0, Date: 2018-09-18, Region: west
Sales: 1542.0, Date: 2018-09-19, Region: north
Sales: 1758.0, Date: 2018-09-19, Region: south
Sales: 1779.0, Date: 2018-09-19, Region: east
Sales: 1593.0, Date: 2018-09-19, Region: west
Sales: 1686.0, Date: 2018-09-20, Region: north
Sales: 1749.0, Date: 2018-09-20, Region: south
Sales: 1662.0, Date: 2018-09-20, Region: east
Sales: 1569.0, Date: 2018-09-20, Region: west
Sales: 1590.0, Date: 2018-09-21, Region: north
Sales: 1665.0, Date: 2018-09-21, Region: south
Sales: 1716.0, Date: 2018-09-21, Region: east
Sales: 1704.0, Date: 2018-09-21, Region: west
Sales: 1632.0, Date: 2018-09-22, Region: north
Sales: 1581.0, Date: 2018-09-22, Region: south
Sales: 1758.0, Date: 2018-09-22, Region: east
Sales: 1641.0, Date: 2018-09-22, Region: west
Sales: 1731.0, Date: 2018-09-23, Region: north
Sales: 1677.0, Date: 2018-09-23, Region: south
Sales: 1728.0, Date: 2018-09-23, Region: east
Sales: 1755.0, Date: 2018-09-23, Region: west
Sales: 1611.0, Date: 2018-09-24, Region: north
Sales: 1593.0, Date: 2018-09-24, Region: south
Sales: 1797.0, Date: 2018-09-24, Region: east
Sales: 1560.0, Date: 2018-09-24, Region: west
Sales: 1530.0, Date: 2018-09-25, Region: north
Sales: 1770.0, Date: 2018-09-25, Region: south
Sales: 1611.0, Date: 2018-09-25, Region: east
Sales: 1701.0, Date: 2018-09-25, Region: west
Sales: 1617.0, Date: 2018-09-26, Region: north
Sales: 1515.0, Date: 2018-09-26, Region: south
Sales: 1713.0, Date: 2018-09-26, Region: east
Sales: 1500.0, Date: 2018-09-26, Region: west
Sales: 1632.0, Date: 2018-09-27, Region: north
Sales: 1713.0, Date: 2018-09-27, Region: south
Sales: 1743.0, Date: 2018-09-27, Region: east
Sales: 1587.0, Date: 2018-09-27, Region: west
Sales: 1749.0, Date: 2018-09-28, Region: north
Sales: 1533.0, Date: 2018-09-28, Region: south
Sales: 1653.0, Date: 2018-09-28, Region: east
Sales: 1512.0, Date: 2018-09-28, Region: west
Sales: 1518.0, Date: 2018-09-29, Region: north
Sales: 1623.0, Date: 2018-09-29, Region: south
Sales: 1701.0, Date: 2018-09-29, Region: east
Sales: 1596.0, Date: 2018-09-29, Region: west
Sales: 1746.0, Date: 2018-09-30, Region: north
Sales: 1536.0, Date: 2018-09-30, Region: south
Sales: 1659.0, Date: 2018-09-30, Region: east
Sales: 1524.0, Date: 2018-09-30, Region: west
Sales: 1782.0, Date: 2018-10-01, Region: north
Sales: 1632.0, Date: 2018-10-01, Region: south
Sales: 1755.0, Date: 2018-10-01, Region: east
Sales: 1650.0, Date: 2018-10-01, Region: west
Sales: 1680.0, Date: 2018-10-02, Region: north
Sales: 1701.0, Date: 2018-10-02, Region: south
Sales: 1800.0, Date: 2018-10-02, Region: east
Sales: 1740.0, Date: 2018-10-02, Region: west
Sales: 1563.0, Date: 2018-10-03, Region: north
Sales: 1788.0, Date: 2018-10-03, Region: south
Sales: 1536.0, Date: 2018-10-03, Region: east
Sales: 1764.0, Date: 2018-10-03, Region: west
Sales: 1512.0, Date: 2018-10-04, Region: north
Sales: 1560.0, Date: 2018-10-04, Region: south
Sales: 1626.0, Date: 2018-10-04, Region: east
Sales: 1797.0, Date: 2018-10-04, Region: west
Sales: 1779.0, Date: 2018-10-05, Region: north
Sales: 1683.0, Date: 2018-10-05, Region: south
Sales: 1713.0, Date: 2018-10-05, Region: east
Sales: 1794.0, Date: 2018-10-05, Region: west
